tweet_id,text,location
ID_910617378135752704,WATCH Drone footage shows rescue operations scope destruction caused magnitude earthquake hit Mexico City,Mexico
ID_1110238451616661504,NDCS Our NDCS teammates helping flood victims across Nebraska Iowa These photos capture assistant warden Nebraska Correctional Youth Institute sandbagging helping others get safer place flooding,Iowa Nebraska
ID_1032609389251719168,Generous gesture Maharashtra State Road Transport Corporation headed Shiv Sena leader transport minister Diwakar Raote donated Rs crore CMs Distress fund This Fadnavis announced state aid Kerala,Kerala Maharashtra State
ID_912345256250810368,Were trying help Puerto Ricans US connect folks back home Please join us,Puerto Ricans
ID_1110906504687697920,Iowa farmers send relief love aid Nebraska flood victims Midwest Kindness Fly Over Country If think loss Its called The Heartland people actually Heart,Iowa Nebraska
ID_1111716551009419264,Thank Tracy Dices financial literacy classes donating items Nebraska storm victims These donations taken back Spencer Neb weekend DWU students parents Stay strong Nebraska,Nebraska
ID_1061274934360498176,You hear powerful Santa Ana winds whip across Ventura County California At last check wildfire burned k acres destroyed least homes killed least people More k people told leave homes,California Ventura County
ID_1030396011120939008,My father lives alone Thrissur evacuate water home reached three feet The tragedy affecting almost every home Heavy rain forecast next days,Thrissur
ID_1066809823889485824,Please consider helping comicsanimation pro JEM AMETHYST much great person She husband lost home due recent California fires among many others could use help,California
ID_1110988990688063488,Please show support relatives Ponca Nation Nebraska experienced major flooding Donate directly nation white savior operated nonprofit,Nebraska
ID_1062854135224119296,RT Lady Gaga delivers pizza families displaced California fires,California
ID_910538884370567168,Hurricane Maria hits Puerto Rico heavy flooding reported SAN JUAN,Puerto Rico
ID_1031177855781167104,Please dont circulate Audio clip says Kerala doesnt need material Volunteers ground say needed much Rich poor need food medicines,Kerala
ID_1023681583004479488,Please help however way By coordinating philanthropic efforts provide Greek brothers sisters need,Greek
ID_901759337672175616,Noncritical travel east I discouraged continues impact roads SA HOU first responders prep deploy,SA
ID_910525358474219520,Powerful Earthquake Shakes Mexico Collapses Buildings Over Dead,Mexico
ID_1039552878388682752,Our Rescue team deployed late last night SC wake help evacuate shelter pets safety Please make emergency gift help us provide lifesaving resources animals need rescue shelter urgent care,SC
ID_1113033183514243072,Hello thank Well know provinces afected Sofala province clear exemple devastation Only last week government announced rescue Many people lost lives numbers increasing,Sofala
ID_783905920522805248,Haiti starting gauge full damage Hurricane Matthews rampage,Haiti
ID_908515495812456448,Hurricane Irma Sen Marco Rubio host comprehensive recovery assistance center Immokalee Friday,Immokalee
ID_1062357746316652544,Sad fires horrific doesnt California clear dead Fire hazards,California
ID_914149527942238208,RT San Juan Mayor Carmen Yuln Cruz insulting US Military recovery efforts saving lives,San Juan US
ID_1110900876330307584,The th Air Refueling Wing received first mission help relief efforts Nebraskas historic flood,Nebraskas
ID_1061273374339616768,Several California communities devastated death toll rising fires continue spread,California
ID_1062113106728550400,Yeah right I feel bad almost people got killed I feel bad people evacuate homes I feel bad people deal wildfires Especially California We need ideas could never happen,California
ID_1061143131834335232,I hope everyone California safe prepared evacuate fires getting closer closer house therefore might evacuate well,California
ID_914657175729033216,Answered call Dominica tomorrow w help affected Hurricane Maria,Dominica
ID_1001668289611919360,VibeMagazine Authorities Maryland recover body missing man died rescuing woman flash flood,Maryland
ID_902871914443665408,Please donate able Prayers everyone TX LA,LA TX
ID_1168339380676771840,Damage far eye see NW Bahamas blasted thru gusts mph serious storm surge,Bahamas
ID_1108120689222008832,After efforts everybody good roads good markets places development etc Beira COMPLETELY DESTROYED IDAI cyclone Catastrophic night D march PRAY FOR BEIRAD sadD,Beira
ID_903650709601648640,The women Texas seeking abortion care always needed help need ever,Texas
ID_911632722883473408,Magnitude earthquake strikes southern Mexico swaying buildings Mexico City,Mexico Mexico City
ID_1168346601871564800,As Hurricane Dorian moves ever closer I wish everyone safe orderly evacuation Cougar Nation friends everywhere including Good luck Charleston Pax et Bonum,Charleston
ID_1066044527532630016,Our Greek Life Interest group SOU participating donation drive help victims Camp Fire Northern California There donation centers Student Union reach social media Anything helpsFC,California
ID_910645664782082048,RT Mexico Dona las victimas del Terremoto Donate victims Earthquake,Mexico
ID_870714879539384320,RT CIB Shopping Center Maharagama given discount items bought donations,Maharagama
ID_1111348993844371456,Florida Realtors DRF giving K Nebraska flood victims,Florida Nebraska
ID_1021885332466356224,Wildfire kills Greece including families kids,Greece
ID_1031047794725937152,Off late Moslems urging ppl refrain frm offering animal sacrifice donating money Kerala instead Even bishops Xtian orgs actively donating flood victims,Kerala
ID_784700123767005184,New post Hurricane Matthew kills almost Haiti hitting US,Haiti
ID_1065379997731495936,California side country many want help lost everything due wildfires Here ways help get involved,California
ID_1041617010042593280,Humans everything help affected Hurricane Tonight hardest night far Carolinas Volunteers bringing rescue support hopeA In addition I sure appreciated affected Thank,Carolinas
ID_729845587000975360,May th Join us night laughs help raise money The Red Cross Fort Mcmurray Wildfire,Mcmurray Wildfire
ID_797806526102523904,RT Wellington civil defence say number multistorey buildings received damage internally structurally,Wellington
ID_1063137990606835712,Sandra Bullock donates big help save animals California fires Thank Sandra You true hero,California
ID_912357201884405760,Are seeing happened Puerto Rico Hurricane MariaNo electricity water cell telephone basic human needs,Puerto Rico
ID_903539238288936960,Many residents Houston forced evacuate Hurricane Harvey grandma quite,Houston
ID_1001486280025411584,Latest Maryland flooding Drone footage shows extent damage Ellicott City,Ellicott City Maryland
ID_1030780265998647296,going around flood damaged areas clear Kerala needs abundance fuelvegetables larger team doctors greater number Pls needful,Kerala
ID_1113196288798015488,WW collecting supplies delievered flood victims Nebraska Details attached flyer COMMUNITY,Nebraska
ID_910549733084499968,RT Mexico City earthquake Pictures damage destruction,Mexico City
ID_1001444922552193024,RT National Guard member missing flash flooding strikes Maryland city Please pray,Maryland
ID_1039484268244811776,Florence nears Category millions prepare evacuate coastal areas via,Florence
ID_783451895356612608,Update Hurricane Matthews led bridge damage called storm worst Haiti seen decades,Haiti
ID_1176516212869799936,Brave people Azad Kashmir help people Mirpur,Azad Kashmir Mirpur
ID_729333286489628672,Ontario boys lemonade stand raises Alberta wildfire relief A years old inspirationF,Ontario
ID_908525287842865152,TRINIDAD Y TOBAGO Concert help victims Irma,TRINIDAD Y TOBAGO
ID_1039546522852118528,Red Cross volunteers Northeastern PA head south help residents may impacted Hurricane Florence Eyewitness News,PA
ID_1112774741620875264,Thank AgriGold donations folks Nebraska,Nebraska
ID_1176469736223334400,Jatlaan canal embankment damaged It one main canal originating Mangla dam irrigates Punjab AJK Mirpur,AJK Mangla dam Mirpur Punjab
ID_1032649227120332800,Foreign Aid Received India Last Ten years Crore Crore Crore,India
ID_870186795547471872,victims dnkoluwaththa Pitabaddra Not enough food eat Very hard situation Plz contact Bandara,Pitabaddra dnkoluwaththa
ID_879580398396866560,CocaCola Partners With Sri Lanka Red Cross For Emergency And LongTerm Flood Relief,Sri Lanka
ID_1030842640185483264,For second day row Youth Mentors cooking distributing food Relief Camps Kochi We money provisions tomorrow If anyone wants help please reach Every bit counts,Kochi
ID_729471266713788416,CHANGE WARS BEGINS TOMORROW Reminder half money made go towards Fort McMurray wildfire relief,Fort McMurray
ID_914916817088507904,National Guard Plans Relief Efforts Hurricane Maria Slams Puerto Ri,Puerto Ri
ID_1031398393225138176,Respected madamsir group youngsters Hyderabad come forward voluntarily go Kerala help rescuing behalf Telanganacan u guide us Nd help us sir,Hyderabad Kerala
ID_903372998140407808,Arlington PD Officer Tim Henz working Trooper Montemayor today ckecking flooded roads stranded motorists,Arlington
ID_910572521392623616,RT Chicagos Mexican community organizing relief efforts Mexico City massive earthquake,Mexico City
ID_722157895551422464,RT Solidarity w offered help working w Ecuador Govt assist time need,Ecuador
ID_1031046274064105472,Namaste All ABVP units across India collect donations support relief work flood affected regions Kerala Seva Bharathi ABVP Kerala Account details mentioned Ashish Chauhan National General Secretary ABVP D,India Kerala
ID_1039452865436082176,Lifethreatening flooding expected parts Virginia Hurricane Florence forecasted stall state later week,Florence Virginia
ID_913953410616934400,RT Just donated help victims Mexico earthquake left many homeless,Mexico
ID_1001359049089265664,Maryland county grapples devastation left behind flash flood One man remained missing flash flooding tore historic Main Street Ellicott City Maryland,Ellicott City Maryland
ID_1039401491260473344,Updated Evacuations flood prone sections Hampton Roads including southern Virginia Beach,Hampton Roads Virginia
ID_1107340570928865280,Thousands people displaced currently sweeping Zimbabwe Mozambique So far lives confirmed dead Zimbabwe Our hearts prayers go affected,Mozambique Zimbabwe
ID_722133660523171840,BBC News Ecuador earthquake Deaths rise,Ecuador
ID_912336277319581696,Mexico still needs help If please help,Mexico
ID_910532189023899648,More dead magnitude earthquake strikes Mexico ABC News via,Mexico
ID_910718191764217856,RT More people died magnitude quake Mexico City,Mexico City
ID_722162800471248896,Ecuador needs help everyone Please,Ecuador
ID_1111778917248102400,also means strong enough ask help Nebraska Family Helpline Nebraska Farm Hotline,Nebraska
ID_1116324005848522752,Community volunteers helping reconstruction houses victims Dombe village Manica province These make part national volunteers trained building resilient communities resilient ready respond natural disasters like,Dombe village Manica
ID_910734733453164544,Rescuers frantically search survivors school collapsed Mexico earthquake,Mexico
ID_1168253030380130304,Dorian intensifies catastrophic Category hurricane disaster scenario Bahamas Wpeak winds mph Hurricane Dorian strongest storm record strike Bahamasthreatens bring hurricane force winds coastal flooding,Bahamas
ID_783586721107554304,Hurricane Matthew Thousands displaced Haiti The powerful Caribbean hurricane ne,Haiti
ID_1111411502546771968,For Cass Otoe Nemaha Richardson Counties may contact SENCA SouthEast Nebraska Community Action They provide food relief well,Nebraska Nemaha Richardson Counties
ID_908364436242608128,Florida nursing home deaths spur efforts protect elderly,Florida
ID_1176468256200306688,dead around injured Pakistan Earthquake magnitude reported Richter scale Visuals Mirpur area PoK,Mirpur Pakistan
ID_1033751859456921600,Everyone country come forward support Kerala flood victims Odisha Chief Minister Naveen Patnaiks appeal NDTVs telethon To donate call An NDTV special initiative partnership,Kerala Odisha
ID_1176507139101253632,parts Pakistan Azad KASHMIR AK September In Jaatlaan Mirpur AK casualties wounded brought Jaatlaan hospital,Azad KASHMIR Jaatlaan Mirpur Pakistan
ID_912175796055269376,RT Puerto Rico current topic talking Devastating damage,Puerto Rico
ID_1041584110987341824,Familys tweet help leads rescue Hurricane Florence Thanks tweet went viral three generations North Carolina family rescued hurricane waters Breeanna Perry told KDVR watching TV Thursday night New Bern home whe,North Carolina
ID_783586436205326336,Hurricane Matthew causes widespread damage The Category storm came ashore Haiti cause damage dea,Haiti
ID_1176502274232913920,The magnitude devastation caused Mirpur Azad Kashmir frightening Over people reported dead far More injured,Azad Kashmir Mirpur
ID_722185962604744704,Tourism Centers Largely Intact Death Toll Rises After Magnitude Earthquake Ecuador via,Ecuador
ID_732350600914968576,Wildfire north growing Mandatory evacuation expanding north All camps north evacuate incl Ruth Lake,Ruth Lake
ID_910629695212765184,My family came US Puerto Rico around years ago Its crazy know Hurricane Maria destroyed PRs power grid Sad,Puerto Rico
ID_1107966483810971648,An aerial survey Mozambiques cyclonehit province shows km mile stretch land water President Filipe Nyusi said least people could killed,Mozambiques
ID_908044937706590208,We aware As estimate million cars Houston flood damage easily lifeline deserving community,Houston
ID_1063079081946869760,People displaced Camp Fire make temporary homes Walmart parking lot,Walmart
ID_902688632754114560,Today I approved request resources deployed TX assist Hurricane Harvey emergency response efforts,TX
ID_798000124177694720,THESE PICS SHOW THE DAMAGE Earthquake Hanmer Springs New Zealand,New Zealand
ID_1063980478980534272,California wildfires claim missing News NHK WORLD English,California
ID_1039559424971563008,RT Atlanta Charlotte Bristol tracks opened campgrounds evacuees Hurricane Florence,Atlanta Bristol Charlotte
ID_1039538889369833472,Latest Still Category targeting Carolina Coast Some strengthening today early Thursday Coastal residents heed local officials ordered Latest,Carolina Coast
ID_732627454720778240,RT UPDATE Two home explosions Fort McMurray work camp destroyed others threatened wildfire grows,Fort McMurray
ID_903642203574206464,Irving offers sanctuary Hurricane Harvey evacuees,Hurricane Harvey
ID_729344266112278528,Fort McMurray wildfire Aerial footage destruction Abasand Beacon Hill,Abasand Beacon Hill
ID_913867162783232000,And advance warning Haiti earthquake Hurricane hitting Puerto Rico surprise,Haiti Puerto Rico
ID_1107367467666587648,EMERGENCY RESPONSE ALERT ADRA responds pummeling Mozambique Malawi looks also hit Zimbabwe Read ADRA help,Malawi Mozambique Zimbabwe
ID_732962661785346048,Nice article Fort McMurray native Upshall reflects damage hometown,Fort McMurray
ID_721743098582159360,RT Top Stories killed quake rocks Ecuadors coast collapsing homes spreading panic Los Angeles http,Ecuadors Los Angeles
ID_911965477521510400,Aid begins flow Puerto Rico Hurricane Maria devastation via,Puerto Rico
ID_1063577459218620416,With death toll california wildfires missingpersons list grown include names,california
ID_1106890899647270912,Why arent rescue ops photos going around All seeing thus far destruction cyclne n Manicaland yet photos single photo video showing rescue operations ZRP subaqua unit Army airforce,Manicaland
ID_1110987387423862784,Cyclone Idai took lives many caused massive destruction Mozambique parts eastern Zimbabwe We thankful mission communities,Mozambique Zimbabwe
ID_1176498267552649216,Most important thing right people trapped rubble Their lives depend efforts rescuers outside Remember year old Sadiq made way Margalla towers rubble days,Margalla
ID_1061170517766483968,California wildfire becomes states destructive record Californias Camp Fire largely destroyed town Paradise destructive wildfire state history terms property damage The,California Californias Paradise
ID_905744281909977088,Next Hurricane Irma blamed deaths The latest storm moves closer Florida,Florida
ID_905306649874878464,Hurricane Harvey death toll rises resources Texas stretched thin via,Texas
ID_910779986319216640,RT Dominicas Prime Minister rescued Hurricane Maria destroyed home,Dominicas
ID_1168101766602399744,Hurricane Dorian update Florida landfall remains possibility tropical storm warning issued Deerfiled Beach Sebastian Inlet,Florida
ID_912425530028384256,Officials plead swift aid battered Puerto Rico,Puerto Rico
ID_732554985494466560,RT Varcoe Evacuees hotelier keep Fort McMurray hotel open emergency workers midst wildfire,Fort McMurray
ID_1177121635721076736,USGS reports M km WNW New Mirpur Pakistan UTC,New Mirpur Pakistan
ID_783689613386756096,Hurricane Matthew devastated Haiti Support join donating relief effort,Haiti
ID_1168290920850173952,Im raising money Dorian Hurricane relief fund Green Turtle Cay Click Donate via,Green Turtle Cay
ID_783615956043993088,DTN Saudi Arabia Hurricane Matthew Eleven dead UN warns worst humanitarian crisis Haiti since,Haiti Saudi Arabia
ID_911828801600057344,RT How Help TDs Affected Earthquake Mexico City,Mexico
ID_783976690577997824,Today NewsOne Now Hurricane Matthew kills Haiti States Emergency declared Florida Georgia,Florida Georgia Haiti
ID_1176514729755516928,BREAKING people died injured magnitude northern Please support Government Pakistan rescue relief efforts hour crisis,Pakistan
ID_1113127647775784960,Our friends Puerto Rico Americans Hurling insults paper towels leadership Or effective disaster response introducing new legislation provide funds relief disasterimpacted communities including Iowa Nebraska Puerto Rico,Nebraska Puerto Rico
ID_722022176455405568,Tour ops assess Galapagos damage Ecuador quake TTG,Ecuador Galapagos
ID_1001143589630427136,One person reported missing state emergency declared amid flash floods Maryland reports,Maryland
ID_1001432268135698432,Video Footage Shows Devastation Left From Maryland Flooding,Maryland
ID_729720666044276736,MT Viral stomach bug outbreak among Fort McMurray wildfire evacuees reception ctr,Fort McMurray
ID_907782136505290752,Your poststorm update Charleston assesses damage starts recover incredible flooding,Charleston
ID_1107014450777870336,DEADLY CYCLONE IDAI category intensity upon landfall Mozambique Dangerously high seas extreme flooding strong damaging winds storm surges significant rainfall CLICK LINK FOR VIDEO UPDATE,Mozambique
ID_1110935058813276160,Done FC first load water sanitation items funded arrived Ngangu Township yesterday one hardest hit area Chimanimani handed,Chimanimani Ngangu Township
ID_797924333565771776,Wainuiomata Lower Hutt branches currently closed assessed damage please call assistance,Lower Hutt Wainuiomata
ID_905947105818058752,Two friendly stray kitties Irmas path Miami area need shelter storm Can helpplease,Miami
ID_1040546152540712960,expected rain Southeastern coastal North Carolina far northeastern South Carolinaan additional inches isolated storm totals inches This rainfall produce catastrophic flash flooding prolonged significant river flooding,North Carolina South Carolinaan
ID_730450144865472512,RT Cdn Red Cross Unprecedented M raised date Ft McMurray wildfire evacuees Thats matching Fed Pr,Ft McMurray
ID_721702418996707328,RT Ecuador struck magnitude earthquake last night strongest country since h,Ecuador
ID_913161667621658624,Hear local volunteers headed Puerto Rico help story,Puerto Rico
ID_1167495465954398208,LES crews departing Florida help Hurricane Dorian relief,Florida
ID_1039498419990147072,Correction Red Cross saying volunteers heading Raleigh NC,NC Raleigh
ID_1032562802827747328,Thanks Shri Nandan Kumar kudva Navmi ventures Moodbidri generous contribution towards flood relief His social empathy worth applauding F,Moodbidri
ID_1110847102974857216,Graa Machel President UNICEF Regional Director visited Beira support humanitarian response population affected floods,Beira
ID_783800614337777664,Hurricane Matthew Three Ways You Can Help Children Haiti,Haiti
ID_1021767416559353856,SOS To friends London Please help us gather food essentials victims deadly fire Greece In cooperation Greeks working Imperial Hospital created collection points,Greece Imperial Hospital London
ID_797866260256038912,MORE Photos show damaged walls upturned shelves following magnitude earthquake New Zealand,New Zealand
ID_1022305833210859520,Federation Hellenic Societies Open Meeting Raising Funds Greece Fire Relief July,Greece
ID_910558355504078848,Mexico Earthquake Kills Hundreds Trapping Many Under Rubble The New York Times,Mexico
ID_1062857655197163520,California Residents please donate chapsticks face wipes disposable wipes hand creams lotions water bottles electrolytes form local firehouses They need supplies go fight fires,California
ID_732748051396366336,Fort McMurray wildfire flames force evacuations oil worker camps,Fort McMurray
ID_913545732426276864,Just phone w friend Puerto Rico She tells news talking suicides deaths,Puerto Rico
ID_1040554776092663808,Their homes damaged hurricane Now Florence could,Now Florence
ID_1039605090468986880,Widespread Evacuations Have Been Ordered As Hurricane Florence Threatens The Carolina Coast,Carolina
ID_908599099473240064,California fire Texas flooded water Idaho earthquake Florida hurricane wind We need Aang save us,California Florida Idaho Texas
ID_1176497947741216768,Pakistans earthquake death Toll rises With Over injured Says SSP Mirpur,Mirpur
ID_1021872150343557120,Believe nobody cares Demi Lovato spoiled stupid rich girl In country Greece people kids lost lives yesterday Pray Levato,Greece
ID_733172646825746432,Attawapiskat donates Fort McMurray fire victims via,Attawapiskat Fort McMurray
ID_911618712393961472,get puerto rico help power food resources,puerto rico
ID_909529106777296896,Hillsborough County Irma Relief Fund directly fund recovery efforts residents impacted storm Learn,Hillsborough County
ID_722050314216452096,Yokota aids Japan earthquake relief,Japan Yokota
ID_721901044737904640,RT For want help Ecuador please donate,Ecuador
ID_798000240536129536,Its good option Raglan residents find alternate accommodation somewhere water supply,Raglan
ID_783680744841318400,RT Your shares tip avoid Haiti hurricane relief donation scams,Haiti
ID_914875569984163840,After Mexico earthquake UF alumni help affected towns via,Mexico
ID_1168347330795450368,HURRICANE The evacuation includes areas east I Bryan Camden Chatham Glynn Liberty McIntosh counties,Bryan Camden Chatham Glynn Liberty McIntosh
ID_784696398809821184,UK aid helping hurricanehit Haiti shelter kits lifesaving water filters,Haiti UK
ID_905512563269664768,JJ Watts Houston Flood Relief Fund started goal M Keep It Going,Houston
ID_1031022934041620480,To All Those peoples barks sir gave lakhs Please note During Time Chennai Floods Veteran Cancelled birthday Celebrations donated Rupees towards relief Remember,Chennai
ID_1061280055547039744,According CAL FIRE nine wildfires modern California history destroyed structures In less hours time may already passed threshold,California
ID_1167681781165961216,Hurricane Dorian strengthened Category Mandatory evacuations ordered lowlying areas Brevard Martin counties beginning Sunday,Brevard Martin
ID_1112910589884579840,Children young Mozambique dying waterborne diseases wake Cyclone Idai Health authorities report cases acute diarrhea symptom cholera warn second wave deaths due lack clean water sanitation Beira,Beira Mozambique
ID_783678719353163776,ABC NEWS Hurricane Matthew Leaves Devastation Destruction Haiti,Haiti
ID_735897720863522816,Over firms Albertas legal community helped raise funds wildfire relief,Albertas
ID_1039450846860386304,Hurricane WATCH effect several coastal areas along Atlantic charges look expect metro Atlanta,Atlanta
ID_1113278730300993536,A Kansas woman bought entire remaining stock closing local Payless store donated shoes flooding victims Nebraska See NATU,Kansas Nebraska
ID_910547065658261504,RT Strength Mexico City families friends If want help earthquake rescue efforts victims right,Mexico City
ID_1064597799411556352,They still need help California,California
ID_902877204090150912,Shelter floods forcing evacuees Port Arthur,Port Arthur
ID_1108270569601069056,A places donations made respond disaster Mozambique UN Oxfam Save Children Unicef Gorongosa national park,Gorongosa national park Mozambique
ID_911813214819696640,RT At least killed Mexico rocked another major earthquake earthquake,Mexico
ID_910794751733100544,All Power Out Hurricane Marias Winds Floods Crush Puerto Rico,Puerto Rico
ID_783836637172228096,situation bad Haiti AFAIK apparently crops destroyed hurricane Matthew,Haiti
ID_1110296347977109504,RT Wood River community continues document damage try qualify federal aid,Wood River community
ID_910812499502608384,RT Effort rescue Frida Sofia girl trapped collapsed school Mexico earthquake WATCH LIVE,Mexico
ID_721802825467097088,RT earthquake ecuador yesterday u help victims donating itd great http,ecuador
ID_1168361737940340736,Eleven Hawaii Red Cross Volunteers Now Deployed Dorian Eleven Hawaii Red Cross volunteers deployed help residents path Hurricane Dorian,Hawaii
ID_721845812075081728,RT RT telesurenglish Ecuadors Vice President JorgeGlas Earthquake victims dead wounded,Ecuadors
ID_1167677223685578752,Florida keeping sense humor Dorian approaches Stay safe Florida supplies help staged North ready assist Dorian passes,Florida
ID_1167679924012032000,HURRICANE DORIAN UPDATE From Call Gov DeSantis sent letter President Trump requesting prelandfall disaster declaration counties Florida approved federal direct assistance FEMA stands ready support Floridas efforts,Florida
ID_798426565357031424,RT Thousands landslides hundreds tremors New Zealand quake,New Zealand
ID_1111327452930940928,Thus BARN In Depth wBrian Allmer CFB Foundation Activates Disaster Relief Fund Support Nebraska Flood Relief Efforts btyb CO Beef Councils FREE BQA Training Sterling,Nebraska
ID_721732567972651008,RT Ecuadorian president says death toll rises,Ecuadorian
ID_1022263392067829760,RT Footage shows ravaging wildfires Greece killed people far,Greece
ID_797858715021938688,RT Update NZ police confirm least one person died The tsunami warning downgraded,NZ
ID_1021902227169046528,Tragedy Greece wildfires kill dozens people affected climate action behalf children,Greece
ID_798298814184464384,sending helicopters help evacuate tourists residents stranded Kaikoura,Kaikoura
ID_1167611132632358912,Florida Prepares Hurricane Dorian Evacuations Governor Addresses Gas Shortage,Florida
ID_783786213610254336,US sending troops helos help w Hurricane Matthew response Haiti SOUTHCOM commander says,Haiti US
ID_721803312216064000,Preliminary info Ecuador earthquake incl extent damage number deaths diff parts country,Ecuador
ID_731201552455634944,RT Trudeau tours Fort McMurray today view wildfire destruction,Fort McMurray
ID_721936811526742016,RT Ecuador declares state emergency six provinces powerful earthquake kills least people,Ecuador
ID_1064270147077033984,California horrible mess right citizens struggling due fires I know I one No home Not clothes No necessary items No meds Doctors overwhelmed displaced All help needs go like need assistance NOT ILLEGALS,California
ID_783955619246067712,A Birds Eye View Hurricane Damage Haiti,Haiti
ID_721858474007666688,killed injured Ecuador earthquake The strongest earthquake hit Ecuador dec,Ecuador
ID_1109144501430288384,Thank CBN helping us spread news disaster relief efforts Mozambique hit Cyclone Idai We thankful body Christ uniting hour desperate need nation,Mozambique
ID_1167557875759235072,Just got call Director Its important everyone Florida keep close eye Hurricane plan place heed warnings local emergency officials,Florida
ID_1061719495423680512,Im raising money friend two daughters lost everything fires California proceeds go towards whatever needs clothing food maybe new toys kids,California
ID_1040819492886994944,At AM EDT WSW Seven Springs Wayne Co NC TRAINED SPOTTER reports FLASH FLOOD MULTIPLE AREAS ON HWY IMPASSABLE DUE TO FLOODING,Seven Springs
ID_870166809001033728,Death toll Sri Lankas floods rises China offers humanitarian aid worth mln flood relief,China Sri Lankas
ID_914215021961498624,The beautiful Puerto Rico neighborhood made famous Luis Fonsi Daddy Yankees Despacito music video destroyed Hurricane Maria,Puerto Rico
ID_1040547803695439872,Some awful awful updates North Carolina coast areas nearby overnight Dozens needing rescue flooded homes sitting roofs homes hurricane If South Carolina fence evacuating leave,North Carolina South Carolina
ID_912953475582926848,Hurricane Maria relief New Yorkers help Puerto Rico disaster victims,Puerto Rico
ID_1041428593388216320,food prepping week New York New York,New York
ID_1064157198350086144,K homeless couldve less destructive would raked leaves called droughtTotal devastation Trump visits California wildfire death toll jumps missing,California
ID_1031190223869235200,We need Jugaad Not JUMLAS Hanan yr Kerala girl trolled selling fish outside college meet educational needs contributed L Chief Minister Disaster Relief Fundreciprocity anyone Thousands crores StatutesPR wait,Kerala
ID_906872824312328192,TAMPA FL Need ride shelter offering free rides open shelters promo code TBSHELTER,FL TAMPA
ID_1033621229410766848,On one sister sent Rakhi Vizag I wont give Any gift Her But Donating Kerala All Brothers Please thing Donate,Rakhi Vizag
ID_1064685095712366592,HAMO shipped diapers families victims Camp Fire Butte County Community Action distribute diapers many fire victims babies young children You help giving,Butte County
ID_1113086189190438912,Ohio farmers loaded pickups hay supplies drove Nebraska aid flood victims,Nebraska Ohio
ID_1035121848508448768,Dead Flood Landslides Losses More Than Annual Outlay Says CM Pinarayi Vijayan,Pinarayi
ID_783906336849494016,Based damage Jeremie Haiti could half million roofless Haitians SouthWestern Haiti,Haiti Jeremie
ID_1062949607494303744,At least people dead missing California wildfires A shelter also hit norovirus outbreak,California
ID_783822085730607104,Volunteers Anderson County mission trip Haiti hurricane WKYT Volunteers Fox Creek,Anderson County Fox Creek Haiti
ID_1116315699322994688,Today one key strategic partners handover donation assist communities Chimanimani Mhakwe Nyanyadzi affected natural disaster,Chimanimani Mhakwe Nyanyadzi
ID_913177319602343936,Clean underwear needed How Help Puerto Rico Other Islands After Hurricane Maria,Puerto Rico
ID_1063669382210101248,With confirmed death toll list unaccounted people authorities Northern California Friday searched perished survived fiercest wildfires ahead planned visit,California
ID_906973567266508800,Dont let guard Irma bringing dangerous conditions ALL Florida including east coast,Florida
ID_1063120395245543424,Hey guys Help us earn money Wildfire Relief California donating proceeds todays show Join us streaming pst I hope join us,California
ID_1111725413586403328,Continued highwater levels area Columbus Nebraska stymied much effort Great Plains Conference early response teams ERT efforts help homeowners begin recovery massive flood,Columbus Nebraska
ID_911741673348239360,Cellphone video shows dramatic rescue woman trapped debris hours Mexico earthquake,Mexico
ID_734084217550843904,Arizona wildfire prompts evacuations,Arizona
ID_1022207526480355328,Rescuers continue search survivors deadly GREECE wildfires,GREECE Greece
ID_797843610892804096,RT Tsunami warning extended North Island East Coast metre wave hit South Island,North Island South Island
ID_1032939809226940416,Pres Smt Lathika Subhash leading Kerala PMC members efforts rehabilitate victims giving essential items We urge contribute extend help people Kerala,Kerala
ID_733456694911631360,Slave Lake Wildfire Update May As pm today fire ban OHV restriction,Slave Lake
ID_1031741035569922048,Need rebuild Kerala food clothes says Union Minister Read Follow updates Heres help victims,Kerala
ID_783604470399766528,RT Live hurricane Matthew heading towards Ga coast destroying flooding parts Haiti,Haiti
ID_1176514230884982784,A Powerful Magnitude Earthquake Jolted Several Cities Northern Parts Pakistan F Many People Dead Injured May Allah Give Health All Wounded Victims May Allah Rest All Dead Victims Souls Peace Ameen,Pakistan
ID_783686102200770560,RT Seeing photos damage hurricane done breaks heart God bless people Jamaica,Jamaica
ID_1061261622826553344,Charlie Sheen says cannot get hold parents amid wildfire evacuations Charlie Sheen made plea help find parents Janet Martin Sheen amid evacuations taking place devastating California wildfires Sheen,California
ID_1167554251993812992,EXTREMELY DANGEROUS HURRICANE DORIAN HEADING FOR NW BAHAMAS HURRICANE WARNING ISSUED FOR THE NORTHWESTERN BAHAMAS SUMMARY OF PM EDT LOCATIONN W ABOUT MI KM E OF WEST PALM BEACH FLORIDA MAXIMUM SUSTAINED WINDS MPH,BAHAMAS FLORIDA
ID_722146058889990144,hey We need ur guys help Ecuador dire need clean water affected areas coast hit earthquake,Ecuador
ID_730544984659759104,RT Ontario contributes K Fort McMurray wildfire relief,Fort McMurray Ontario
ID_721683479008776192,RT Correction VP Ecuador confirms dead injured coastal earthquake,Ecuador
